 id_proyecto;fecha_inicio;ubicacion;cliente;tecnico_encargado;tipo_proyecto;complejidad;indice_riesgo;experiencia_contratista;duracion_planificada_dias;retraso_dias;incidentes_ambientales;costo_presupuesto_inicial;costo_real_final;desviacion_coste_pct;coste_material_final;coste_maquinaria_final;coste_mano_obra_final;coste_adicional_final;tipo_material;diametro_tuberia_mm;longitud_tuberia_km;num_valvulas_compuerta;num_hidrantes;num_bocas_riego;m2_lona;tipo_lona;m2_geotextil;electrovalvulas;bombas;tipo_reparacion;complejidad_reparacion
HIDRO-2025-00003;2023-03-24 13:28:39.809406;Sur;Industrial;TEC-0012;Riego Agrícola;3;1,4;3;54;-5;4;948023,2;994681,73;4,92;862124,7;26135,4;59763,1;46658,53;;200;13,89;0;0;0;0;;0;27;2;;0
HIDRO-2025-00943;2023-03-24 13:28:39.826511;Central;Municipal;TEC-0043;Riego Agrícola;2;2,9;5;43;-7;0;322458,0;426376,49;32,23;267311,0;13900,0;41247,0;103918,49;;110;13,6;0;0;0;0;;0;27;2;;0
HIDRO-2025-00955;2023-03-25 13:28:39.826707;Oeste;Municipal;TEC-0036;Red Agua Potable;2;2,4;5;76;-7;0;3116157,0;3529882,01;13,28;2985950,0;36418,8;93788,2;413725,01;PE;315;19,58;5;1;39;0;;0;0;0;;0
HIDRO-2025-01237;2023-03-25 13:28:39.831556;Sur;Industrial;TEC-0019;Red Agua Potable;1;1,5;1;75;8;1;9762235,5;14264631,25;46,12;9577366,5;46593,0;138276,0;4502395,75;PE;500;25,05;7;2;50;0;;0;0;0;;0
HIDRO-2025-00557;2023-03-26 13:28:39.819386;Sur;Comunidad de Regantes;TEC-0045;Red Agua Potable;1;1,5;1;87;0;2;673303,8;752531,64;11,77;557286,6;28860,0;87157,2;79227,84;PE;110;28,86;8;2;57;0;;0;0;0;;0
HIDRO-2025-00029;2023-03-27 13:28:39.809918;Central;Industrial;TEC-0012;Impermeabilización;1;1,6;2;16;-2;1;63114,24;81939,49;29,83;29185,64;6010,88;27917,72;18825,25;;0;0,0;0;0;0;2348;vertederos;2583;0;0;;0
HIDRO-2025-01098;2023-03-27 13:28:39.829198;Norte;Privado;TEC-0046;Riego Agrícola;2;1,6;5;8;-7;4;40834,4;40661,68;-0,42;33895,8;1830,0;5108,6;-172,72;;110;1,68;0;0;0;0;;0;3;1;;0
HIDRO-2025-01281;2023-03-27 13:28:39.832321;Oeste;Privado;TEC-0011;Impermeabilización;1;2,6;2;27;-2;1;92779,41;115026,39;23,98;49885,8;10467,84;32425,77;22246,98;;0;0,0;0;0;0;4089;400gr;4498;0;0;;0
HIDRO-2025-00991;2023-03-28 13:28:39.827328;Oeste;Privado;TEC-0017;Riego Agrícola;1;1,8;4;8;-3;1;39833,8;43485,62;9,17;33003,6;150,0;6680,2;3651,82;;90;2,38;0;0;0;0;;0;4;1;;0
HIDRO-2025-00859;2023-03-30 13:28:39.825063;Este;Privado;TEC-0025;Reparación;2;2,2;3;21;-1;0;5720,39;8464,02;47,96;4576,47;189,6;954,32;2743,63;PE;110;0,158;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-00117;2023-03-31 13:28:39.811514;Central;Comunidad de Regantes;TEC-0015;Red Agua Potable;2;2,5;3;20;-4;4;388628,9;520393,4;33,9;376220,9;3205,4;9202,6;131764,5;FD;250;5,17;1;1;10;0;;0;0;0;;0
HIDRO-2025-00869;2023-03-31 13:28:39.825237;Norte;Municipal;TEC-0006;Red Agua Potable;1;1,9;3;142;-4;2;4840050,0;5566878,93;15,02;4538786,4;87829,2;213434,4;726828,93;PE;250;47,22;14;4;94;0;;0;0;0;;0
HIDRO-2025-00930;2023-03-31 13:28:39.826281;Este;Industrial;TEC-0011;Red Agua Potable;1;2,5;1;92;-1;3;956191,6;1270812,2;32,9;891489,2;18922,4;45780,0;314620,6;FD;100;30,52;9;3;61;0;;0;0;0;;0
HIDRO-2025-01405;2023-03-31 13:28:39.834386;Central;Industrial;TEC-0009;Riego Agrícola;3;2,9;4;57;-4;4;352733,7;428139,04;21,38;292390,9;15190,0;45152,8;75405,34;;110;14,89;0;0;0;0;;0;29;2;;0
HIDRO-2025-00733;2023-04-01 13:28:39.822879;Norte;Privado;TEC-0013;Impermeabilización;2;2,6;5;14;-7;3;34463,8;42008,2;21,89;16914,03;4282,88;13266,89;7544,4;;0;0,0;0;0;0;1673;200gr;1840;0;0;;0
HIDRO-2025-00830;2023-04-01 13:28:39.824566;Norte;Comunidad de Regantes;TEC-0048;Riego Agrícola;1;2,2;2;29;-3;3;275438,0;399281,13;44,96;228351,0;11900,0;35187,0;123843,13;;110;11,6;0;0;0;0;;0;23;2;;0
HIDRO-2025-00882;2023-04-02 13:28:39.825458;Este;Comunidad de Regantes;TEC-0015;Impermeabilización;2;2,1;1;73;2;0;191208,63;230771,78;20,69;102809,4;21573,12;66826,11;39563,15;;0;0,0;0;0;0;8427;400gr;9270;0;0;;0
HIDRO-2025-01255;2023-04-02 13:28:39.831862;Oeste;Comunidad de Regantes;TEC-0019;Riego Agrícola;1;2,0;4;9;-6;1;133449,0;145577,96;9,09;118415,5;3808,0;11225,5;12128,96;;160;2,95;0;0;0;0;;0;5;1;;0
HIDRO-2025-01450;2023-04-02 13:28:39.835190;Central;Privado;TEC-0031;Red Agua Potable;1;1,0;4;44;-3;0;3726809,6;3696471,89;-0,81;3625536,0;27379,2;73894,4;-30337,71;PE;400;14,72;4;1;29;0;;0;0;0;;0
HIDRO-2025-00630;2023-04-03 13:28:39.820694;Sur;Municipal;TEC-0013;Impermeabilización;1;1,1;4;39;-7;0;157221,12;153897,3;-2,11;72703,07;14973,44;69544,61;-3323,82;;0;0,0;0;0;0;5849;vertederos;6434;0;0;;0
HIDRO-2025-00812;2023-04-03 13:28:39.824254;Norte;Privado;TEC-0015;Red Agua Potable;2;2,0;2;38;-3;3;3764598,6;4854739,09;28,96;3693307,8;17967,6;53323,2;1090140,49;PE;500;9,66;2;1;19;0;;0;0;0;;0
HIDRO-2025-01067;2023-04-03 13:28:39.828631;Oeste;Comunidad de Regantes;TEC-0037;Red Agua Potable;3;2,3;4;98;-7;2;7969569,5;11109319,55;39,4;7818648,5;38037,0;112884,0;3139750,05;PE;500;20,45;6;2;40;0;;0;0;0;;0
HIDRO-2025-00110;2023-04-04 13:28:39.811397;Oeste;Municipal;TEC-0020;Impermeabilización;1;1,5;4;46;-7;2;157491,29;153532,68;-2,51;84680,2;17768,96;55042,13;-3958,61;;0;0,0;0;0;0;6941;400gr;7635;0;0;;0
HIDRO-2025-00440;2023-04-04 13:28:39.817132;Central;Privado;TEC-0020;Impermeabilización;1;1,7;1;33;2;0;103123,6;139724,02;35,49;50610,66;12815,36;39697,58;36600,42;;0;0,0;0;0;0;5006;200gr;5507;0;0;;0
HIDRO-2025-00961;2023-04-04 13:28:39.826810;Central;Municipal;TEC-0005;Impermeabilización;2;1,8;2;64;1;3;152707,8;188682,38;23,56;74945,43;18977,28;58785,09;35974,58;;0;0,0;0;0;0;7413;200gr;8154;0;0;;0
HIDRO-2025-00486;2023-04-05 13:28:39.818016;Central;Privado;TEC-0043;Impermeabilización;1;2,1;4;50;-6;1;200148,48;227975,26;13,9;92553,78;19061,76;88532,94;27826,78;;0;0,0;0;0;0;7446;vertederos;8191;0;0;;0
HIDRO-2025-01019;2023-04-05 13:28:39.827813;Central;Privado;TEC-0005;Red Agua Potable;1;1,4;1;141;4;0;11864014,8;14595575,58;23,02;11541618,0;87159,6;235237,2;2731560,78;PE;400;46,86;14;4;93;0;;0;0;0;;0
HIDRO-2025-00042;2023-04-06 13:28:39.810148;Norte;Comunidad de Regantes;TEC-0007;Red Agua Potable;2;1,4;1;57;-1;1;5646897,9;8113452,38;43,68;5539961,7;26951,4;79984,8;2466554,48;PE;500;14,49;4;1;28;0;;0;0;0;;0
HIDRO-2025-00228;2023-04-06 13:28:39.813463;Central;Comunidad de Regantes;TEC-0036;Reparación;1;1,2;3;8;-1;1;16751,85;14141,73;-15,58;16373,25;111,6;267,0;-2610,12;FD;250;0,15;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00151;2023-04-07 13:28:39.812133;Sur;Comunidad de Regantes;TEC-0042;Impermeabilización;1;2,8;2;81;1;1;275138,94;377458,62;37,19;147937,2;31042,56;96159,18;102319,68;;0;0,0;0;0;0;12126;400gr;13339;0;0;;0
HIDRO-2025-00921;2023-04-07 13:28:39.826130;Central;Municipal;TEC-0032;Red Agua Potable;1;2,4;5;91;-7;1;4825428,0;5849941,8;21,23;4623800,0;56395,2;145232,8;1024513,8;PE;315;30,32;9;3;60;0;;0;0;0;;0
HIDRO-2025-00770;2023-04-08 13:28:39.823525;Sur;Industrial;TEC-0012;Red Agua Potable;1;2,7;2;102;-2;4;13222860,3;19367686,48;46,47;12972456,9;63109,8;187293,6;6144826,18;PE;500;33,93;10;3;67;0;;0;0;0;;0
HIDRO-2025-01295;2023-04-08 13:28:39.832557;Central;Industrial;TEC-0016;Reparación;1;1,5;2;6;-1;2;18787,95;22250,7;18,43;18337,99;191,95;258,0;3462,76;FD;300;0,129;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01289;2023-04-09 13:28:39.832460;Norte;Comunidad de Regantes;TEC-0048;Riego Agrícola;2;1,5;5;36;-6;1;734340,0;589780,87;-19,69;667782,5;20295,0;46262,5;-144559,13;;200;10,75;0;0;0;0;;0;21;2;;0
HIDRO-2025-01360;2023-04-09 13:28:39.833646;Oeste;Industrial;TEC-0042;Impermeabilización;2;2,3;1;115;0;1;355380,48;516703,43;45,39;164337,03;33845,76;157197,69;161322,95;;0;0,0;0;0;0;13221;vertederos;14543;0;0;;0
HIDRO-2025-01487;2023-04-09 13:28:39.835852;Sur;Industrial;TEC-0017;Impermeabilización;1;2,3;2;68;0;2;274256,64;375577,68;36,94;126823,29;26119,68;121313,67;101321,04;;0;0,0;0;0;0;10203;vertederos;11223;0;0;;0
HIDRO-2025-00242;2023-04-10 13:28:39.813705;Este;Privado;TEC-0040;Riego Agrícola;1;1,9;5;5;-7;3;46170,0;50907,81;10,26;40960,0;1390,0;3820,0;4737,81;;160;1,0;0;0;0;0;;0;2;1;;0
HIDRO-2025-00274;2023-04-10 13:28:39.814256;Norte;Privado;TEC-0035;Reparación;1;2,0;3;7;-5;2;18717,41;19219,57;2,68;17778,24;321,41;617,76;502,16;PE;200;0,144;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00762;2023-04-11 13:28:39.823383;Oeste;Municipal;TEC-0039;Riego Agrícola;1;3,0;1;16;6;2;302386,4;453579,6;50,0;268349,8;8482,8;25553,8;151193,2;;160;6,72;0;0;0;0;;0;13;1;;0
HIDRO-2025-00703;2023-04-12 13:28:39.822361;Sur;Privado;TEC-0020;Impermeabilización;1;1,5;5;61;-7;0;189767,2;195231,47;2,88;93133,32;23582,72;73051,16;5464,27;;0;0,0;0;0;0;9212;200gr;10133;0;0;;0
HIDRO-2025-01257;2023-04-12 13:28:39.831895;Central;Comunidad de Regantes;TEC-0024;Riego Agrícola;2;1,1;3;45;-5;0;236124,2;275262,72;16,58;195412,4;300,0;40411,8;39138,52;;90;14,42;0;0;0;0;;0;28;2;;0
HIDRO-2025-00565;2023-04-14 13:28:39.819536;Oeste;Privado;TEC-0038;Impermeabilización;2;1,1;1;6;3;0;13760,8;18342,6;33,3;6753,48;1710,08;5297,24;4581,8;;0;0,0;0;0;0;668;200gr;735;0;0;;0
HIDRO-2025-00410;2023-04-15 13:28:39.816614;Oeste;Privado;TEC-0022;Impermeabilización;2;1,6;3;98;-5;0;232635,8;257437,66;10,66;114172,23;28910,08;89553,49;24801,86;;0;0,0;0;0;0;11293;200gr;12422;0;0;;0
HIDRO-2025-00665;2023-04-15 13:28:39.821690;Oeste;Industrial;TEC-0009;Reparación;2;1,6;5;24;-5;3;53050,82;46826,49;-11,73;51946,44;270,82;833,56;-6224,33;FD;400;0,182;0;0;0;0;;0;0;0;Sustitución;2
HIDRO-2025-01328;2023-04-15 13:28:39.833095;Sur;Municipal;TEC-0038;Red Agua Potable;1;2,2;3;124;-2;2;966795,2;963971,56;-0,29;800206,4;41440,0;125148,8;-2823,64;PE;110;41,44;12;4;82;0;;0;0;0;;0
HIDRO-2025-00774;2023-04-18 13:28:39.823598;Central;Comunidad de Regantes;TEC-0048;Reparación;1;2,8;4;13;-3;1;22296,91;28530,7;27,96;20903,52;392,83;1000,56;6233,78;PE;160;0,264;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-01476;2023-04-18 13:28:39.835666;Este;Comunidad de Regantes;TEC-0041;Impermeabilización;1;1,6;2;6;-3;0;21737,02;26103,87;20,09;11687,6;2452,48;7596,94;4366,85;;0;0,0;0;0;0;958;400gr;1054;0;0;;0
HIDRO-2025-00170;2023-04-19 13:28:39.812465;Este;Comunidad de Regantes;TEC-0017;Red Agua Potable;1;1,6;3;17;-5;1;247194,8;299301,09;21,08;219328,6;6869,6;20996,6;52106,29;PE;160;5,54;1;1;11;0;;0;0;0;;0
HIDRO-2025-00192;2023-04-19 13:28:39.812844;Este;Municipal;TEC-0032;Reparación;1;1,7;2;12;-1;1;20639,74;24406,3;18,25;20049,12;174,1;416,52;3766,56;FD;200;0,234;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01013;2023-04-19 13:28:39.827706;Norte;Privado;TEC-0020;Reparación;1;1,6;2;12;-1;1;21257,16;23455,34;10,34;20648,88;179,3;428,98;2198,17;FD;200;0,241;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00275;2023-04-20 13:28:39.814273;Este;Privado;TEC-0030;Impermeabilización;1;2,6;2;121;0;3;410348,65;522602,03;27,36;220637,0;46297,6;143414,05;112253,38;;0;0,0;0;0;0;18085;400gr;19894;0;0;;0
HIDRO-2025-00478;2023-04-20 13:28:39.817880;Sur;Industrial;TEC-0042;Impermeabilización;1;2,0;1;25;-1;3;100504,32;149233,59;48,48;46475,77;9571,84;44456,71;48729,27;;0;0,0;0;0;0;3739;vertederos;4113;0;0;;0
HIDRO-2025-00894;2023-04-20 13:28:39.825668;Este;Privado;TEC-0005;Riego Agrícola;3;2,7;4;24;-6;4;413802,8;600322,29;45,07;376303,8;11421,6;26077,4;186519,49;;200;6,06;0;0;0;0;;0;12;1;;0
HIDRO-2025-01056;2023-04-20 13:28:39.828449;Este;Comunidad de Regantes;TEC-0018;Red Agua Potable;2;1,7;3;47;-3;1;817275,2;940967,53;15,13;743229,2;22394,4;51651,6;123692,33;PE;200;12,04;3;1;24;0;;0;0;0;;0
HIDRO-2025-01433;2023-04-20 13:28:39.834897;Este;Comunidad de Regantes;TEC-0013;Red Agua Potable;2;2,2;5;31;-2;1;184540,3;197233,64;6,88;152742,1;7910,0;23888,2;12693,34;PE;110;7,91;2;1;15;0;;0;0;0;;0
HIDRO-2025-00487;2023-04-22 13:28:39.818036;Central;Privado;TEC-0045;Riego Agrícola;1;2,5;5;6;-7;2;134800,0;147705,22;9,57;126326,0;2568,0;5906,0;12905,22;;250;1,3;0;0;0;0;;0;2;1;;0
HIDRO-2025-00707;2023-04-22 13:28:39.822429;Este;Industrial;TEC-0037;Riego Agrícola;1;1,7;5;21;-7;1;150282,0;144704,29;-3,71;124354,0;150,0;25778,0;-5577,71;;90;9,2;0;0;0;0;;0;18;1;;0
HIDRO-2025-01218;2023-04-22 13:28:39.831234;Norte;Municipal;TEC-0007;Reparación;1;1,6;1;14;-1;1;17731,35;23861,23;34,57;17067,96;253,89;409,5;6129,88;FD;150;0,273;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-01251;2023-04-22 13:28:39.831796;Central;Municipal;TEC-0022;Riego Agrícola;2;1,2;1;26;0;0;854585,0;1043084,43;22,06;801317,2;15606,6;37661,2;188499,43;;250;8,31;0;0;0;0;;0;16;1;;0
HIDRO-2025-01352;2023-04-22 13:28:39.833509;Norte;Industrial;TEC-0042;Riego Agrícola;1;2,0;4;30;-6;1;538465,2;637797,04;18,45;477851,4;15130,4;45483,4;99331,84;;160;11,96;0;0;0;0;;0;23;2;;0
HIDRO-2025-00299;2023-04-23 13:28:39.814683;Sur;Municipal;TEC-0040;Impermeabilización;1;2,3;1;107;-1;1;331721,8;475974,49;43,49;162801,33;41223,68;127696,79;144252,69;;0;0,0;0;0;0;16103;200gr;17713;0;0;;0
HIDRO-2025-00574;2023-04-23 13:28:39.819690;Oeste;Municipal;TEC-0007;Reparación;1;2,5;5;5;-6;3;14694,53;16523,71;12,45;13985,46;270,63;438,44;1829,18;PE;250;0,097;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00909;2023-04-23 13:28:39.825923;Norte;Privado;TEC-0029;Reparación;2;1,9;3;16;-3;0;27076,36;33615,34;24,15;26330,0;183,02;563,34;6538,98;FD;400;0,123;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-00743;2023-04-24 13:28:39.823052;Este;Privado;TEC-0040;Reparación;2;1,3;2;8;1;0;24811,93;28829,93;16,19;24014,25;145,08;652,6;4018,0;PE;400;0,065;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-01082;2023-04-25 13:28:39.828928;Norte;Municipal;TEC-0020;Riego Agrícola;1;1,8;1;7;-1;1;191265,0;226307,69;18,32;179277,0;3591,0;8397,0;35042,69;;250;1,85;0;0;0;0;;0;3;1;;0
HIDRO-2025-01322;2023-04-25 13:28:39.832998;Norte;Comunidad de Regantes;TEC-0035;Impermeabilización;1;2,3;1;41;0;3;140950,28;197544,27;40,15;75786,4;15902,72;49261,16;56593,99;;0;0,0;0;0;0;6212;400gr;6833;0;0;;0
HIDRO-2025-00344;2023-04-26 13:28:39.815463;Sur;Privado;TEC-0044;Reparación;3;1,8;2;58;-1;1;189595,38;218439,03;15,21;185047,72;540,14;4007,52;28843,64;PE;500;0,242;0;0;0;0;;0;0;0;Sustitución;3
HIDRO-2025-01038;2023-04-26 13:28:39.828155;Central;Industrial;TEC-0027;Reparación;1;2,4;2;2;-2;1;2201,98;2549,32;15,77;2125,68;25,3;51,0;347,34;FD;150;0,034;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01369;2023-04-27 13:28:39.833796;Central;Municipal;TEC-0038;Red Agua Potable;1;1,9;4;46;-6;1;915417,6;1006971,83;10,0;878505,6;9535,6;27376,4;91554,23;FD;200;15,38;4;1;30;0;;0;0;0;;0
HIDRO-2025-01151;2023-04-29 13:28:39.830114;Este;Industrial;TEC-0034;Red Agua Potable;1;3,0;5;114;-7;1;882807,2;911561,99;3,26;730690,4;37840,0;114276,8;28754,79;PE;110;37,84;11;3;75;0;;0;0;0;;0
HIDRO-2025-00840;2023-05-01 13:28:39.824736;Oeste;Industrial;TEC-0028;Riego Agrícola;3;1,1;2;54;-1;1;1416595,0;1860160,17;31,31;1328267,4;25912,2;62415,4;443565,17;;250;13,77;0;0;0;0;;0;27;2;;0
HIDRO-2025-01130;2023-05-01 13:28:39.829763;Sur;Comunidad de Regantes;TEC-0015;Reparación;1;2,7;5;9;-7;2;34552,01;39026,64;12,95;33927,66;266,35;358,0;4474,63;FD;300;0,179;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00361;2023-05-02 13:28:39.815758;Sur;Industrial;TEC-0002;Impermeabilización;2;1,4;1;70;-1;3;166757,0;226170,58;35,63;81840,45;20723,2;64193,35;59413,58;;0;0,0;0;0;0;8095;200gr;8904;0;0;;0
HIDRO-2025-00324;2023-05-03 13:28:39.815116;Este;Comunidad de Regantes;TEC-0002;Riego Agrícola;1;2,3;1;7;-1;3;144278,0;203903,7;41,33;131173,0;4056,0;9049,0;59625,7;;200;2,1;0;0;0;0;;0;4;1;;0
HIDRO-2025-00535;2023-05-03 13:28:39.818871;Norte;Privado;TEC-0046;Impermeabilización;1;1,6;2;94;-3;0;377529,6;417632,01;10,62;174579,35;35955,2;166995,05;40102,41;;0;0,0;0;0;0;14045;vertederos;15450;0;0;;0
HIDRO-2025-00729;2023-05-03 13:28:39.822810;Norte;Industrial;TEC-0015;Red Agua Potable;1;3,0;4;87;-7;1;4607392,5;5713553,65;24,01;4414875,0;53847,0;138670,5;1106161,15;PE;315;28,95;8;2;57;0;;0;0;0;;0
HIDRO-2025-01002;2023-05-03 13:28:39.827517;Central;Industrial;TEC-0006;Red Agua Potable;1;2,1;3;142;-2;1;2072178,0;2135084,35;3,04;1971880,8;29332,2;70965,0;62906,35;FD;150;47,31;14;4;94;0;;0;0;0;;0
HIDRO-2025-01455;2023-05-03 13:28:39.835273;Sur;Privado;TEC-0033;Riego Agrícola;1;2,2;5;14;-7;2;364070,4;362135,8;-0,53;331070,9;10063,8;22935,7;-1934,6;;200;5,33;0;0;0;0;;0;10;1;;0
HIDRO-2025-00081;2023-05-04 13:28:39.810866;Norte;Municipal;TEC-0029;Impermeabilización;1;1,1;4;80;-6;2;270691,7;255473,56;-5,62;145546,0;30540,8;94604,9;-15218,14;;0;0,0;0;0;0;11930;400gr;13123;0;0;;0
HIDRO-2025-01133;2023-05-04 13:28:39.829813;Oeste;Industrial;TEC-0030;Impermeabilización;3;2,2;1;171;2;2;431047,68;646571,52;50,0;199327,48;41052,16;190668,04;215523,84;;0;0,0;0;0;0;16036;vertederos;17640;0;0;;0
HIDRO-2025-00436;2023-05-05 13:28:39.817061;Oeste;Comunidad de Regantes;TEC-0002;Reparación;2;1,9;1;2;0;3;2551,17;3644,47;42,85;2345,74;42,41;163,02;1093,3;PE;200;0,019;0;0;0;0;;0;0;0;Sustitución;2
HIDRO-2025-00527;2023-05-05 13:28:39.818734;Sur;Municipal;TEC-0031;Riego Agrícola;1;1,4;3;27;-3;1;724836,8;648816,37;-10,49;659140,3;20034,6;45661,9;-76020,43;;200;10,61;0;0;0;0;;0;21;2;;0
HIDRO-2025-00791;2023-05-05 13:28:39.823891;Norte;Industrial;TEC-0002;Riego Agrícola;1;1,4;5;35;-7;0;344568,2;275654,56;-20,0;285632,4;14840,0;44095,8;-68913,64;;110;14,54;0;0;0;0;;0;29;2;;0
HIDRO-2025-00806;2023-05-06 13:28:39.824152;Este;Comunidad de Regantes;TEC-0046;Reparación;1;2,8;1;8;-1;2;6854,4;10171,04;48,39;6179,2;192,0;483,2;3316,64;PE;110;0,16;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00957;2023-05-06 13:28:39.826742;Norte;Municipal;TEC-0039;Reparación;2;2,9;1;37;0;3;62843,93;93903,79;49,42;61008,53;530,1;1305,3;31059,87;FD;400;0,285;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00186;2023-05-07 13:28:39.812737;Central;Industrial;TEC-0012;Reparación;2;1,3;1;24;1;2;8928,32;10833,39;21,34;8193,41;173,91;561,0;1905,07;FD;100;0,187;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00408;2023-05-07 13:28:39.816580;Este;Comunidad de Regantes;TEC-0023;Riego Agrícola;3;1,9;3;22;-3;1;368143,2;450626,81;22,41;334774,7;10175,4;23193,1;82483,61;;200;5,39;0;0;0;0;;0;10;1;;0
HIDRO-2025-00447;2023-05-07 13:28:39.817297;Norte;Privado;TEC-0037;Riego Agrícola;1;2,9;5;10;-7;1;87854,4;82235,91;-6,4;72855,8;3830,0;11168,6;-5618,49;;110;3,68;0;0;0;0;;0;7;1;;0
HIDRO-2025-01260;2023-05-07 13:28:39.831943;Este;Comunidad de Regantes;TEC-0004;Reparación;3;3,0;3;39;-4;5;14442,45;21663,68;50,0;13587,68;121,27;733,5;7221,23;FD;150;0,163;0;0;0;0;;0;0;0;Sustitución;3
HIDRO-2025-00128;2023-05-08 13:28:39.811735;Norte;Comunidad de Regantes;TEC-0019;Impermeabilización;2;2,8;1;126;1;1;298947,2;448420,8;50,0;146716,32;37150,72;115080,16;149473,6;;0;0,0;0;0;0;14512;200gr;15963;0;0;;0
HIDRO-2025-01413;2023-05-08 13:28:39.834517;Este;Industrial;TEC-0030;Riego Agrícola;3;2,0;5;18;-7;2;68211,3;73955,17;8,42;56478,6;150,0;11582,7;5743,87;;90;4,13;0;0;0;0;;0;8;1;;0
HIDRO-2025-01312;2023-05-09 13:28:39.832837;Sur;Municipal;TEC-0048;Impermeabilización;1;1,0;1;39;19;2;159075,84;190278,0;19,61;73560,74;15150,08;70365,02;31202,16;;0;0,0;0;0;0;5918;vertederos;6510;0;0;;0
HIDRO-2025-00459;2023-05-10 13:28:39.817504;Oeste;Municipal;TEC-0026;Reparación;1;2,1;3;11;-2;0;176882,35;214616,57;21,33;175107,14;511,13;1264,08;37734,22;PE;500;0,229;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00496;2023-05-10 13:28:39.818198;Oeste;Municipal;TEC-0012;Impermeabilización;2;1,4;4;163;-6;1;426866,97;420674,98;-1,45;229518,6;48161,28;149187,09;-6191,99;;0;0,0;0;0;0;18813;400gr;20694;0;0;;0
HIDRO-2025-00822;2023-05-10 13:28:39.824427;Este;Privado;TEC-0039;Riego Agrícola;2;2,7;1;10;-1;4;53989,2;80983,8;50,0;44794,4;2390,0;6804,8;26994,6;;110;2,24;0;0;0;0;;0;4;1;;0
HIDRO-2025-01211;2023-05-10 13:28:39.831120;Este;Comunidad de Regantes;TEC-0047;Impermeabilización;2;1,8;2;40;-1;2;105826,16;137327,7;29,77;56900,8;11939,84;36985,52;31501,54;;0;0,0;0;0;0;4664;400gr;5130;0;0;;0
HIDRO-2025-00511;2023-05-11 13:28:39.818457;Norte;Industrial;TEC-0013;Reparación;1;2,7;3;7;-4;2;9505,46;13280,97;39,72;8729,6;218,74;557,13;3775,51;PE;160;0,147;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00599;2023-05-11 13:28:39.820145;Oeste;Comunidad de Regantes;TEC-0028;Red Agua Potable;2;1,9;3;140;-4;1;9106884,6;11069113,82;21,55;8859411,0;66904,2;180569,4;1962229,22;PE;400;35,97;10;3;71;0;;0;0;0;;0
HIDRO-2025-00854;2023-05-12 13:28:39.824977;Este;Privado;TEC-0009;Reparación;1;2,8;1;1;-1;3;5881,76;8509,54;44,68;5779,76;40,18;61,83;2627,78;FD;400;0,027;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00925;2023-05-12 13:28:39.826198;Norte;Industrial;TEC-0006;Riego Agrícola;1;2,3;5;20;-4;1;579880,0;675826,61;16,55;527350,0;15960,0;36570,0;95946,61;;200;8,5;0;0;0;0;;0;17;1;;0
HIDRO-2025-01090;2023-05-12 13:28:39.829067;Oeste;Comunidad de Regantes;TEC-0039;Red Agua Potable;1;2,1;3;113;-5;2;1685743,6;2079114,69;23,34;1495710,2;46847,2;143186,2;393371,09;PE;160;37,78;11;3;75;0;;0;0;0;;0
HIDRO-2025-00442;2023-05-13 13:28:39.817164;Oeste;Privado;TEC-0035;Red Agua Potable;2;1,4;4;148;-3;3;2259379,2;2389551,78;5,76;2168275,2;23535,2;67568,8;130172,58;FD;200;37,96;11;3;75;0;;0;0;0;;0
HIDRO-2025-01324;2023-05-13 13:28:39.833030;Sur;Municipal;TEC-0043;Impermeabilización;2;2,2;3;103;-1;1;318689,28;411559,93;29,14;147370,08;30351,36;140967,84;92870,65;;0;0,0;0;0;0;11856;vertederos;13042;0;0;;0
HIDRO-2025-00899;2023-05-15 13:28:39.825751;Norte;Industrial;TEC-0034;Reparación;1;2,0;3;14;-3;3;22803,66;24552,39;7,67;21378,6;401,76;1023,3;1748,73;PE;160;0,27;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00910;2023-05-16 13:28:39.825940;Oeste;Industrial;TEC-0034;Reparación;2;2,7;2;18;-3;1;44353,68;62235,52;40,32;42700,0;312,48;1341,2;17881,84;PE;315;0,14;0;0;0;0;;0;0;0;Sustitución;2
